出表日期,產業類別,公司代號,公司名稱,董事酬金-前年支付,董事酬金-今年支付,董事酬金-合計,董事酬金加計兼任員工酬金-前年支付,董事酬金加計兼任員工酬金-今年支付,加計兼任員工酬金-合計,酬金總額占稅後損益百分比(%)-董事酬金,酬金總額占稅後損益百分比(%)-加計兼任員工酬金,平均每位董事酬金-董事酬金,平均每位董事酬金-加計兼任員工酬金,領取來自子公司以外轉投資事業或母公司酬金,稅後純益,每股盈餘,股東權益報酬率(%),實收資本額(仟元),稅後損益與董監酬金變動之關聯性與合理性說明,date
1150415,水泥工業,1101,台泥,29518258,0,29518258,60409865,0,60409865,-0.2541,-0.5200,2012151,4117919,0,-11617608,-1.60,-3.95,77511817.000000,"本公司董事酬勞發放金額，係依據公司章程第二十五條規定：
本公司當年度如有獲利，應提撥：
(一) 千分之一至百分之三為員工酬勞，前項員工酬勞數額中，應提撥不低於其百分
 之十為基層員工分派酬勞。
(二) 董事酬勞：不高於百分之一。
但公司尚有累積虧損時，應預先保留彌補數額，再依前項第一款及第二款比例提撥員
工酬勞及董事酬勞。
員工酬勞得以股票或現金為之，且發給對象得包括符合一定條件之控制或從屬公司員
工。
員工酬勞及董事酬勞之分派，應由董事會以董事三分之二以上之出席及出席董事過半
數同意之決議行之，並報告股東會。",2026-05-15
1150415,水泥工業,1102,亞泥,24504012,121000000,145504012,33871793,126214994,160086787,+1.4507,+1.5961,9700267,10672452,231536177,+10029823,3.00,5.00,35465629.000000,"本公司酬金發放係考量稅後純益之比例,經營績效與未來風險,以擬定合理之酬金金額",2026-05-15
1150415,水泥工業,1103,嘉泥,28425025,4473496,32898521,28982615,4518765,33501380,+5.9142,+6.0226,4699789,4785911,0,+556262,0.84,2.81,7902474.000000,本公司依章程規定，以當年度稅前利益扣除分派員工酬勞及董事酬勞前之金額為基礎提撥董事酬勞，提撥比例不超過3%，並綜合考量公司營運狀況及未來發展決定。,2026-05-15
1150415,水泥工業,1104,環泥,5034000,49743612,54777612,34331034,55125422,89456456,+3.1186,+5.0929,7825373,12779494,0,+1756478,2.56,7.29,6866818.000000,114年稅後損益較前年度增加。,2026-05-15
1150415,水泥工業,1108,幸福,5768400,57659903,63428303,8844929,57984861,66829790,+7.2024,+7.5886,9061186,9547113,0,+880657,2.18,16.10,4047380.000000,"1.依公司章程規定，本公司董事得比照同業給付標準支領報酬，不論盈虧均需支付之。
2.本公司每年度決算如有獲利，依公司章程之比例提撥董事酬勞及員工酬勞，董事酬勞經由薪資報酬委員會依照「董事績效評估辦法」評估結果計算與審核個人績效發放，並提報董事會核定之。本年度稅後純益計880,657仟元，較上年度493,938仟元增加，故本年度董事酬金較上年度增加。",2026-05-15
1150415,水泥工業,1109,信大,5032000,18454693,23486693,5032000,18454693,23486693,+6.6883,+6.6883,2609633,2609633,26195193,+351163,1.03,3.73,3411589.000000,"1.董事酬金：本公司給付董事之酬金政策係訂於公司章程，公司每年如有獲利時，依公司章程之規定分配董事酬勞，並經董事會通過，董事之薪資報酬及車馬費授權董事會依同業通常之水準議定之。
2.本年度稅後損益較去年減少，董事酬勞亦相對減少。",2026-05-15
1150415,水泥工業,1110,東泥,3560000,7616937,11176937,15817858,8386937,24204795,+5.4382,+11.7769,1016085,2200436,0,+205528,0.36,2.38,5720008.000000,"1.本公司給付酬金政策、標準及組合係依據本公司章程規定辦理：
本公司全體董事(含獨立董事)車馬費、報酬依本公司章程第31條規定，由薪酬委員會參考同業通常水準支給情形、董事績效評估結果及貢獻之價值評定後提請董事會決議之，另當年度公司結算如有獲利，依本公司章程第37條中亦明訂提撥不超過年度獲利之3%作為董事酬勞。
2.董事酬金佔稅後純益比例 114年為5.4382% 113年為4.1922%，114年與113年差異係本年度稅後損益較去年度衰退，故變動尚屬合理。",2026-05-15
1150415,食品工業,1201,味全,18802797,3018309,21821106,18802797,3018309,21821106,+10.7464,+10.7464,2424567,2424567,0,+203055,0.40,2.65,5060629.000000,"1.本公司董事之報酬，授權董事會依同業通常水準議定之，董事執行本公司職務，不論營業盈虧，本公司得支給報酬；本公司董事之報酬為實際反應其責任負擔與市場薪酬水準。
2.本公司董事酬勞係依照公司章程規定提列分配，經薪酬委員會審議，並由董事會決議之。",2026-05-15
1150415,食品工業,1203,味王,6108377,16060857,22169234,8839777,16158655,24998432,+5.1489,+5.8060,1520524,1714570,0,+430560,1.81,9.42,2400000.000000,"本年度稅後純益金額較去年減少130,482,696元，本年度董事酬金金額較去年度減少5,973,862元，占稅後純益比例增加0.1327%，並無大幅變動之情形，董事酬金未高於同業水準,經本公司薪資報酬委員會審議,應屬合理。",2026-05-15
1150415,食品工業,1210,大成,2763999,45000000,47763999,33730105,50785000,84515105,+1.3179,+2.3320,4342182,7683191,0,+3624189,4.33,12.25,8947673.000000,本公司章程依法訂定董事酬勞，並經薪酬委員會審議，以當年度獲利狀況分派不高於百分之二為董事酬勞，故稅後損益與酬金變動之關聯性尚屬合理。,2026-05-15
1150415,食品工業,1213,大飲,2136530,0,2136530,3176178,0,3176178,-4.4161,-6.5651,237392,352909,0,-48380,-0.85,-7.05,566226.000000,董事僅每月領車馬費，與經營績效及未來風險尚無關聯性。,2026-05-15
1150415,食品工業,1215,卜蜂,24221200,0,24221200,103270906,0,103270906,+0.7906,+3.3707,3027650,12908863,0,+3063774,10.39,25.62,2947901.000000,"績效分配辦法調整,由稅後淨利金額發放制改為稅前淨利金額發放制",2026-05-15
1150415,食品工業,1216,統一,13185000,314042000,327227000,161136000,318047000,479183000,+1.6672,+2.4414,23373357,34227357,30099000,+19627594,3.45,14.86,56820154.000000,"合理性說明：本公司章程依法訂定董事酬勞，並經薪酬委員會審議，以當年度獲利狀況分派不高於百分之二為董事酬勞，故稅後損益與酬金變動之關聯性尚屬合理。					
監察人之合理性說明：本公司以審計委員會取代監察人之職能，不適用本項申報。",2026-05-15
1150415,食品工業,1217,愛之味,4830000,2153000,6983000,25834679,2202302,28036981,+3.3464,+13.4359,775889,3115220,25795708,+208672,0.42,2.85,4945134.000000,"114年度稅後純益208,672仟元，113年度稅後純益286,939仟元，本公司114年度發放之董事酬勞較113年度減少14.37%，係本年度之稅後純益較去年度衰退，故酬金之變動尚在合理範圍內。",2026-05-15
1150415,食品工業,1218,泰山,7654516,0,7654516,12146861,160075,12306936,+0.9904,+1.5924,799010,1284649,0,+772856,1.59,5.99,4999990.000000,"1、本公司董事之酬勞擬定，依公司章程第十九條之一(本公司董事長及董事執行本公司職務時之報酬，授權董事會參酌本公司薪資報酬委員會建議內容並依董事長及董事個別對本公司營運參與之程度及貢獻之價值及同業通常之水準議定之。)及三十二規定辦理(本公司年度如有獲利，應提撥百分之二以上為員工酬勞及百分之五以下為董事酬勞，但公司尚有累積虧損時，應預先保留彌補數額。前項員工酬勞發給股票或現金之對象，得包括符合一定條件之控制或從屬公司員工。)。
2.114年度公司純益雖較113年度減少，但董事酬金加計兼任員工酬金總額占稅後純益(純損)之比例1.5924%，實屬合理。",2026-05-15
1150415,食品工業,1219,福壽,3600000,9325296,12925296,10556080,9325296,19881376,+8.3318,+12.8157,1436144,2209042,0,+155133,0.45,3.39,3412384.000000,"董事酬金係依照公司章程提列,兼任員工酬金依照同業相當酬金水準支給。",2026-05-15
1150415,食品工業,1220,台榮,2732000,616492,3348492,6651521,628519,7280040,+24.7505,+53.8106,372055,808893,0,+13529,0.08,1.59,1770779.000000,"本公司114年度個體稅後純益為13,529仟元，董事酬金占稅後純益比例為53.8%
本公司113年度個體稅後純益為207,408仟元，董事酬金占稅後純益比例為9.3%
董事酬金占稅後純益比例增加係因今年度個體稅後純益減少。",2026-05-15
1150415,食品工業,1225,福懋油,1864000,9471081,11335081,1864000,9471081,11335081,+2.8810,+2.8810,1259453,1259453,0,+393442,1.62,11.20,2422683.000000,"給付酬金政策：董事支領出席會議之車馬費，董事長、副董事長、總經理按月支領薪資 					
給付酬金標準：董事長、副董事長、總經理薪資按照一般標準支領					
訂定酬金之程序：董事出席會議之車馬費及薪資於聘用時經董事會通過					
與經營績效之關係：經營績效之優劣，影響經營主管年終獎金之發放與盈餘分派",2026-05-15
1150415,食品工業,1227,佳格,485000,8030795,8515795,10677946,8030795,18708741,+0.7045,+1.5477,1064474,2338593,0,+1208790,1.33,6.56,9150897.000000,本公司年度如有稅前利益扣除分派員工酬勞及董事酬勞前之利益，應提撥不低於0.5%為員工酬勞，由董事會決議以股票或現金分派發放，其發放對象包含符合一定條件之從屬公司員工；本公司得以上開稅前利益扣除分派員工酬勞及董事酬勞前之利益，由董事會決議提撥不高於0.75%為董事酬勞。員工酬勞及董事酬勞分派案應提股東會報告。但公司尚有累積虧損時，應預先保留彌補數額，再依前項比例提撥員工酬勞及董事酬勞。公司董事(含獨立董事)及經理人薪資報酬依其對本公司營運參與程度及績效評估做整體考量，並依據本公司「薪資報酬委員會組織規程」於年度結束後對董事及經理人之年度績效予以評核，考量面向包含公司核心價值之實踐與營運管理能力(如實踐經營理念、落實企業文化、展現領導及管理能力)、財務與業務經營績效指標與綜合管理指標(如財務與業務績效、市場領導性、創新及風險管理)、持續進修與對永續經營之參與，實際發放金額由薪酬委員會審議後，並提報董事會通過後實行。,2026-05-15
1150415,食品工業,1229,聯華,2176000,9000000,11176000,19807000,11397000,31204000,+0.2430,+0.6784,1241778,3467111,11746000,+4599753,2.57,7.32,17959607.000000,本公司114年董事酬金總額佔稅後純益比例為0.6784％較去年0.6381%略增，主係114年度稅後淨利較去年同期增加所致。依據公司章程規定，公司年度如有獲利，應以不超過當年度獲利狀況之百分之一分派董事酬勞。本公司董事酬金係薪資報酬委員會綜合考慮公司營業收入、營業淨利及稅後損益…等財務指標，以及同業董監酬金資訊後評估得之，並提請董事會議定之，有其一致性及合理性。,2026-05-15
1150415,食品工業,1231,聯華食,530000,20124412,20654412,18062792,20557031,38619823,+1.8141,+3.3921,2294935,4291091,0,+1138520,3.81,16.47,2984544.000000,"本年度稅後純益1,138,520,000元較去年度稅後純益1,145,728,000元，減少約0.63%
本年度董事酬勞20,654,412元，較去年董事酬勞21,153,104元，減少2.36%
因本年度稅後純益減少，其董事酬勞亦較去年度減少，尚屬合理。",2026-05-15
1150415,食品工業,1232,大統益,6930000,24698960,31628960,17158545,25748960,42907505,+2.3952,+3.2494,2875360,3900682,0,+1320490,8.25,23.06,1599749.000000,"1.依本公司章程規定：本公司當年度如有獲利，應提撥不得少於百分之二為員工酬勞(其中提撥與基層員工酬勞的比率不得少於百分之一.二)，及提撥不高於百分之二為董監事酬勞。
2.本公司民國114年度員工酬勞金額為NT$32,931,945元，董事酬勞金額為NT$24,698,960元。",2026-05-15
1150415,食品工業,1233,天仁,5856267,1798744,7655011,9128351,1803244,10931595,+11.2706,+16.0948,850557,1214622,0,+67920,0.75,4.81,905919.000000,"依本公司章程第33條本公司應依當年度獲利狀況，提撥不低於百分之二為員工酬勞及不高於百分之二為董監事酬勞。但公司尚有累積虧損(包括調整未分配盈餘金額)時，應預先保留彌補數額。所謂獲利狀況係指稅前純益扣除分配員工酬勞及董監事酬勞前之利益。
稅前純利3%分派員工酬勞計新台幣2,698,116元及董監事酬勞2%計新台幣1,798,744元，均以現金方式發放。",2026-05-15
1150415,食品工業,1234,黑松,8550666,28102073,36652739,14571594,28184730,42756324,+4.5568,+5.3157,2874725,3353437,0,+804346,2.00,4.27,4018711.000000,本公司依章程規定當年度如有獲利，應提撥不高於百分之三為董事酬勞，故稅後損益與酬金變動之關聯性尚屬合理。,2026-05-15
1150415,食品工業,1235,興泰,210000,100000,310000,210000,100000,310000,-10.5550,-10.5550,44286,44286,0,-2937,-0.03,-0.09,1885778.000000,"114年度稅後純益較113年度減少,故依公司章程擬議提列董監酬金也減少40萬元",2026-05-15
1150415,食品工業,1236,宏亞,1733000,0,1733000,8747158,0,8747158,-4.6933,-23.6890,247571,1249594,0,-36925,-0.43,-1.45,866740.000000,114年度因節慶移轉效應，致使營收減少，稅後損益衰退，董事酬勞亦未提撥，惟董事酬金主要為獨立董事薪資及兼任員工薪資，無法與稅後損益完全連動，應屬合理。,2026-05-15
1150415,食品工業,1702,南僑,3715200,15666566,19381766,90892292,15750798,106643090,+6.9997,+38.5138,2153530,11849232,0,+276896,1.12,2.85,2941330.000000,"董事酬勞係依照公司章程及法令規定所提列分配，並由董事會決議之。
其餘各項酬金政策及標準，悉依本公司經營績效，並參酌同業水準議定。",2026-05-15
1150415,食品工業,1737,臺鹽,9331486,8429507,17760993,10712783,8496308,19209091,+4.4417,+4.8039,1973444,2134343,0,+399867,2.00,5.84,2000000.000000,"本公司為使給付董事酬金與經營績效直接連結，業於公司章程中明訂:「公司年度如有獲利，提撥百分之二以下為董事酬勞(不含獨立董事)。但公司尚有累積虧損時，應預先保留彌補數額。」即公司經營績效佳則董事酬勞相對較高。
另為符合合理性，前述配發酬勞須提送薪資報酬委員會審議、董事會核議，並提股東常會報告。",2026-05-15
1150415,食品工業,3054,立萬利,940000,5122176,6062176,7078596,7398699,14477295,+3.8333,+9.1544,699213,1669815,0,+158146,1.96,17.48,806510.000000,本公司獨立董事酬金係依公司章程第三十條規定，由薪資報酬委員會審議各董事對公司參與程度及貢獻之價值，並參酌同業通常之水準，將績效之風險之合理公平與所得報酬連結，及參酌公司營運績效提交董事會決議。,2026-05-15
1150415,食品工業,7780,大研生醫*,1528292,2160000,3688292,7223231,2160000,9383231,+1.0916,+2.7772,409810,1042581,18458607,+337867,0.51,10.01,810024.000000,"本公司依公司章程規定，年度如有獲利，應提撥員工酬勞不低於2%（其中1％做為基層員工酬勞分派)及董事酬勞不高於3%。員工酬勞得以現金或發行新股方式發放之，其發放對象得包括符合一定條件之從屬公司員工，該一定條件由董事會訂定之。但公司尚有累積虧損時，應預先保留彌補數額。
前項所稱之獲利係指當年度稅前利益扣除分派員工酬勞及董事酬勞前之利益。
員工酬勞、董事酬勞分派比率之決定及員工酬勞以股票或現金為之，應由董事會以董事三分之二以上之出席及出席董事過半數同意之決議行之，並報告於股東會。
本公司114年度稅前淨利(扣除員工酬勞及董事酬勞金額前之稅前淨利)計算，董事酬勞不高於3%。",2026-05-15
1150415,食品工業,7791,皇家可口,3600000,0,3600000,30498111,99653,30597764,+0.8923,+7.5844,547112,4650116,0,+403431,5.61,11.89,800000.000000,本公司參酌公司營運績效、產業&#12213;險、發展趨勢、業界薪酬標準，並依實際績效表現，擬議董事酬&#12198;議案提報董事會。,2026-05-15
1150415,塑膠工業,1301,台塑,9390000,0,9390000,33791752,0,33791752,-0.0934,-0.3363,782500,2815979,60340854,-10048659,-1.58,-3.08,63657408.000000,"本公司114年稅後虧損，平均每位董事酬金782,500元，低於去年平均每位董事酬金1,971,540元，且本公司章程未訂董事酬勞規定，即無發放「董事酬勞」。",2026-05-15
1150415,塑膠工業,1303,南亞,31402000,0,31402000,78582000,8000,78590000,+0.6950,+1.7393,2369962,5931321,63199000,+4518598,0.57,1.38,79308216.000000,114年度全體董事酬金總額占稅後純益1.7393%，較113年度2.4390%減少，主因114年度稅後純益較113年度增加所致。,2026-05-15
1150415,塑膠工業,1304,台聚,10179594,0,10179594,27627594,0,27627594,-0.3647,-0.9899,1131066,3069733,2590000,-2790962,-2.60,-16.38,11887635.000000,"1.董事報酬依公司章程第19條之一「不論公司營業盈虧，依其對本公司營運參與程度及貢獻之價值，並參酌國內業界水準」之規定辦理；酬勞依公司章程第34條規定董事酬勞不超過當年度獲利百分之一，員工酬勞不低於當年度獲利百分之一。上述酬金係參酌公司經營績效及董事績效評估結果議定之。 
2.由薪資報酬委員會參考公司整體的營運績效、產業未來、經營風險及發展趨勢，經評估董事之績效目標達成情形後，訂定其薪資報酬之內容及數額，做成建議提董事會通過，並隨時視實際經營狀況及相關法令適時檢討董事酬金制度，且不應引導董事追求薪資報酬而從事逾越公司風險胃納之行為。",2026-05-15
1150415,塑膠工業,1305,華夏,8470000,0,8470000,17192000,0,17192000,-0.9217,-1.8708,941111,1910222,31391000,-918980,-1.58,-11.19,5810505.000000,"(1)本公司董事之報酬，依其對本公司營運參與之程度及貢獻之價值，並參酌國內業界水準議定之。
(2)本公司董事之業務執行費用，係車馬費及出席費。",2026-05-15
1150415,塑膠工業,1307,三芳,3528845,19000000,22528845,3528845,19000000,22528845,+1.9896,+1.9896,3218406,3218406,0,+1132305,2.85,11.12,3978181.000000,"本公司董事酬金屬報酬及業務執行費用項目，係依市場一般行情作訂定，酬勞係依新修訂公司法於章程訂定不高於3%的董事酬勞。
2025年及2024年董事酬金總額占稅後純益分別為1.990%及1.877%
其比率差異不大,其變動關聯尚屬合理",2026-05-15
1150415,塑膠工業,1308,亞聚,7964000,0,7964000,16584000,0,16584000,-0.7625,-1.5877,884889,1842667,29495000,-1044503,-1.76,-9.62,5937438.000000,"1.董事報酬依公司章程第十五條之一「不論公司營業盈虧，依其對本公司營運參與程度及貢獻之價值，並參酌國內業界水準」之規定辦理；酬勞依公司章程第十八條規定不超
過當年度獲利1%，上述酬金係參酌公司經營績效及董事績效評估結果議定之。另依股東會決議發給車馬費，惟本公司經理人兼任董事者不支領車馬費。其中董事定期評估的面
向包含公司目標與任務之掌握、董事職責認知、對公司營運之參與程度、內部關係經營與溝通、董事之專業及持續進修及內部控制等。
2.由薪資報酬委員會參考公司整體的營運績效、產業未來、經營風險及發展趨勢，經評估董事之績效目標達成情形後，訂定其個別薪資報酬之內容及數額，做成建議提董事會
通過，並隨時視實際經營狀況及相關法令適時檢討董事酬金制度，且不應引導董事追求薪資報酬而從事逾越公司風險胃納之行為。",2026-05-15
1150415,塑膠工業,1309,台達化,8098000,0,8098000,16630000,0,16630000,-1.8948,-3.8912,899778,1847778,24851000,-427371,-1.07,-7.09,3975868.000000,"依公司章程規定董事酬勞不超過當年度獲利百分之一，由薪資報酬委員會參考公司整體的營運績效、產業未來、經營風險及發展趨勢，經評估董事及經理人之績效目標達成情形後，訂定其薪資報酬之內容及數額，
做成建議提董事會通過，並隨時視實際經營狀況及相關法令適時檢討董事及經理人酬金制度，且不應引導董事及經理人追求薪資報酬而從事逾越公司風險胃納之行為。",2026-05-15
1150415,塑膠工業,1310,台苯,5190000,0,5190000,14816632,0,14816632,-0.7162,-2.0448,471818,1346967,0,-724616,-1.37,-9.62,5278698.000000,依本公司章程規定辦理，尚屬合理。,2026-05-15
1150415,塑膠工業,1312,國喬,11437819,0,11437819,11437819,0,11437819,-0.2611,-0.2611,1633974,1633974,0,-4379888,-3.97,-13.26,11266203.000000,"1.依本公司章程第29條規定，應以不超過當年度獲利狀況之2%分派董事酬勞，本公司114年度虧損，未分派董事酬勞。
2.本公司董事報酬係依公司章程第27條「不論公司盈虧均應支付並授權董事會依同業通常之水準議定之」辦理。",2026-05-15
1150415,塑膠工業,1313,聯成,6244000,0,6244000,20090228,0,20090228,-0.4019,-1.2932,693778,2232248,0,-1553533,-1.17,-5.27,13308461.000000,"1.依本公司章程,係以當年度獲利扣除累積虧損後不高於1%提撥董事酬勞。
2.114年度虧損約新台幣15億6仟397萬元(稅前損失),故未提撥董事酬勞。",2026-05-15
1150415,塑膠工業,1314,中石化,23673300,0,23673300,23673300,0,23673300,-0.7981,-0.7981,2705520,2705520,3789245,-2966375,-0.78,-3.84,37848502.000000,依據本公司章程第32條規定，本公司年度如有獲利，應提撥百分之三為員工酬勞及不高於百分之二為董事酬勞。但公司尚有累積虧損時，應預先保留彌補數額。,2026-05-15
1150415,塑膠工業,1315,達新,5915000,780000,6695000,28588104,792013,29380117,+4.5319,+19.8874,743889,3264457,0,+147732,1.55,1.54,990990.000000,"1.董事酬勞依本公司章程規定，不得高於盈餘數之千分之五，依會計師查核後之稅前金額提例。
2.董事酬勞於115.2.24薪委會審議通過，115.3.12提交董事會決議通過。
3.本年度稅前淨利1億5,831萬較113年度減少8,103萬元，此差異係因114年營收增加8.07%;但營業外收入及支出減少1億14萬。",2026-05-15
1150415,塑膠工業,1321,大洋,2675000,2278737,4953737,7124244,2278737,9402981,-1.7978,-3.4125,495374,940298,0,-275549,-1.25,-4.69,2272283.000000,本公司董事酬金包括報酬、董事酬勞及業務執行費用，董事酬勞發放政策訂於公司章程內，由董事會決議董事酬勞分派案並提股東會報告，董事報酬由公司參酌營運情況提報薪資報酬委員會並經董事會決議通過，董事得支領車馬費由董事會議定之，並不論公司盈虧均應支付，兼任員工之董事得比照職工支給待遇，並授權董事會依同業通常水準支給議定之。,2026-05-15
1150415,塑膠工業,1323,永裕,2250000,378000,2628000,14638000,692000,15330000,+11.1422,+64.9962,238909,1393636,0,+23586,0.26,0.90,912745.000000,"1.董事酬金占稅後純益：113年2.11% ;114年11.14%，兩年度之比例差異主要係因稅後損益大幅下降，導致比例上升。
2.加計兼任員工酬金占稅後純益：113年8.01% ;114年65.00%，兩年度之比例差異主要係因稅後損益大幅下降，導致比例上升。",2026-05-15
1150415,塑膠工業,1324,地球,6807976,0,6807976,6807976,0,6807976,-11.1096,-11.1096,1361595,1361595,0,-61280,-0.82,-6.59,751219.000000,本公司114年度因稅後純損，故未提撥董事酬勞及員工酬勞；其董事報酬依本公司董事酬金辦法辦理。,2026-05-15
1150415,塑膠工業,1325,恆大,186000,0,186000,3436830,0,3436830,-0.3122,-5.7696,26571,490976,0,-59568,-0.70,-2.32,852812.000000,本公司章程規定董事酬勞為不高於獲利2.5%內提撥，因本公司民國114年度尚無獲利，故董事酬勞之金額為新台幣0元。,2026-05-15
1150415,塑膠工業,1326,台化,28264000,0,28264000,78875000,0,78875000,-0.4876,-1.3606,2355333,6572917,32042000,-5797137,-0.99,-1.68,58611863.000000,2025年董事酬金總額占稅後純益-1.3606%，與2024年度28.4135%比較，主因2025年度稅後虧損所致。,2026-05-15
1150415,塑膠工業,4306,炎洲,654000,0,654000,10348000,474000,10822000,+0.3801,+6.2898,93429,1546000,0,+172055,0.26,1.95,6767572.000000,本公司董事酬金目前採定額方式與稅後損益並未有直接關聯性,2026-05-15
1150415,紡織纖維,1402,遠東新,1800000,143208080,145008080,30205878,146003413,176209291,+1.8518,+2.2503,9667205,11747286,149373342,+7830538,1.55,3.38,53528751.000000,"(1)董事酬勞均視每年度公司之獲利狀況並按本公司章程第26條規定不高於2.5%提撥，再依董事會所訂並經薪酬委員會通過之分配辦法發放。業務執行費用係採固定金額發放。其餘酬金則由公司視總體及各事業部之營運績效，於調查上市公司之薪資報酬水準，參酌專業顧問公司出具之市場薪資行情調查報告暨考量整體財務及經營環境風險後制訂。 
(2)前述配發之酬勞須提送薪酬委員會審議，並經董事會核議後提請股東會報告。",2026-05-15
1150415,紡織纖維,1409,新纖,6280304,0,6280304,12751432,193962,12945394,+0.3267,+0.6734,523359,1078783,0,+1922533,1.19,4.83,16184093.000000,本公司董事酬金係考量稅後純益之比例、經營績效與未來風險，所擬訂合理之酬金金額。,2026-05-15
1150415,紡織纖維,1410,南染,1520000,700000,2220000,2720000,700000,3420000,+6.1028,+9.4015,317143,488571,0,+36377,0.58,2.64,620000.000000,依章程明訂提撥比例發放，於合理範圍內給付。,2026-05-15
1150415,紡織纖維,1413,宏洲,2190000,0,2190000,4834633,0,4834633,+3.6546,+8.0678,219000,483463,8644616,+59925,0.45,0.00,1321124.000000,本公司僅支付董事業務執行費用,2026-05-15
1150415,紡織纖維,1414,東和,4069130,1248003,5317133,5676255,1248003,6924258,+12.6010,+16.4097,759590,989180,0,+42196,0.19,1.39,1980000.000000,本公司董事酬勞數額參酌對公司營運狀況、經營績效、同業水準，經薪資報酬委員會審議並提請董事會議定。董事酬勞以不超過當年度獲利狀況之百分之五並經薪資報酬委員會審議，提請董事會決議分派。,2026-05-15
1150415,紡織纖維,1417,嘉裕,3677477,1018454,4695931,10758779,1116184,11874963,+4.0052,+10.1283,670847,1696423,0,+117245,0.62,5.03,1899419.000000,依公司章程第二十二條規定，公司年度如有獲利應提撥不高於1%為董事酬勞,2026-05-15
1150415,紡織纖維,1418,東華,5969000,0,5969000,16596000,0,16596000,-8.5348,-23.7299,695688,1934266,0,-69937,-1.29,-5.52,568343.000000,本公司最近二年度未支付董事酬勞，酬勞部份為車馬費及董事兼任員工之薪資、獎金。,2026-05-15
1150415,紡織纖維,1419,新紡,1168000,26964000,28132000,15325913,29600934,44926847,+2.2872,+3.6526,4018857,6418121,0,+1229995,4.11,7.45,3000413.000000,本公司酬金發放，係考量稅後純益之比例、經營績效與未來風險，擬定合理之酬金金額。,2026-05-15
1150415,紡織纖維,1423,利華,3776000,4655000,8431000,3776000,4655000,8431000,+1.9428,+1.9428,1686200,1686200,0,+433968,4.36,12.57,996480.000000,本年度稅後損益與董事酬金較去年增加，主因投資收益較前一年度增加，其變動尚稱合理。,2026-05-15
1150415,紡織纖維,1434,福懋,4550000,945786,5495786,19844510,947307,20791817,+0.6352,+2.4030,499617,1890165,52226624,+865250,0.51,2.18,16846646.000000,113年利益14.9億，故董事酬勞156萬；114年利益8.7億，較113年減少41.9%，因利益減少故董事酬勞94.5萬，較113年減少39.4%,2026-05-15
1150415,紡織纖維,1440,南紡,10625000,0,10625000,15691240,0,15691240,-4.2849,-6.3280,637373,941286,13881666,-247964,-0.15,-0.68,16568159.000000,"(1)本公司董事每月支領報酬，依本公司章程第二十四條規定，授權董事會依董事對本公司營運參與之程度及貢獻暨同業通常水準議定支付；本公司當年度如有獲利時，另依公司章程第二十九條之一規定分派董事酬勞。至於獨立董事則由董事會議定其月支之固定酬金，而不參與年度董事酬勞分派。
(2)本年度為稅後純損(247,964)仟元，無分派董事酬金中之「酬勞」，其餘係為固定酬金。",2026-05-15
1150415,紡織纖維,1441,大東,3252000,0,3252000,10560503,0,10560503,-10.3851,-33.7245,406500,1320063,120000,-31314,-0.45,-6.13,717444.000000,本公司董事之酬金係依據股東會及董事會之決議，不論盈虧定額支付；總經理及副總經理酬金係依據參照同業薪資調查水平訂定之公司「從業人員薪資發給辦法」，並考量該職位於本公司之職責、績效以及對營運貢獻，給付適當之酬金。,2026-05-15
1150415,紡織纖維,1444,力麗,3600000,0,3600000,14324808,0,14324808,-0.4661,-1.8546,400000,1591645,10970840,-772374,-0.78,-7.73,9955950.000000,公司董事酬勞係依照公司章程及法令規定所提列分配，並由董事會決議之。其餘各項酬金政策及標準，悉依公司經營績效，並參酌同業水準議定。,2026-05-15
1150415,紡織纖維,1445,大宇,6076000,0,6076000,8836000,0,8836000,-5.3664,-7.8041,628335,913754,0,-113222,-0.87,-5.01,1306660.000000,公司依章程規定係按當年度扣除分派員工及董事酬勞前之稅前利益分別以不低於2%及不高於3%提撥員工及董事酬勞。114年度為稅前淨損，故不予估列員工及董事酬勞。,2026-05-15
1150415,紡織纖維,1446,宏和,1205000,6000000,7205000,5170520,7393481,12564001,+3.2227,+5.6197,800556,1396000,8598481,+223570,1.62,8.06,1377095.000000,本期稅後淨利大幅減少，董事會決議減少董事及員工酬勞配發金額，致使兩期產生差異。,2026-05-15
1150415,紡織纖維,1447,力鵬,3600000,0,3600000,14020688,0,14020688,-0.4237,-1.6503,400000,1557854,7931881,-849589,-0.97,-9.26,9100712.000000,公司董事酬勞係依照公司章程及法令規定所提列分配，並由董事會決議之。其餘各項酬金政策及標準，悉依本公司經營績效，並參酌同業水準議定。,2026-05-15
1150415,紡織纖維,1449,佳和,2584000,2000000,4584000,9924194,2408998,12333192,+34.0160,+91.5197,382000,1027766,0,+13476,0.12,7.38,1271146.000000,稅後淨利減少導致占比提高,2026-05-15
1150415,紡織纖維,1451,年興,9380000,0,9380000,28000336,0,28000336,+2.6871,+8.0214,1042222,3111148,0,+349071,1.76,4.82,1980000.000000,"1、報酬：本公司董事支領固定報酬，每人每年1,000,000元。2、董事酬勞：所有董事皆不支領董事酬勞。3、業務執行費用：車馬費每次開會5,000元。",2026-05-15
