出表日期,發言日期,發言時間,公司代號,公司名稱,主旨 ,符合條款,事實發生日,說明,date
1150515,1150514,150009,2312,金寶,"本公司依「公開發行公司資金貸與及背書保證處理準則
第二十二條第一項第三款規定公告",第23款,1150514,"1.事實發生日:115/05/14
2.接受資金貸與之:
(1)公司名稱:KINPO INTERNATIONAL LTD.
(2)與資金貸與他人公司之關係:
本公司直接持股100%之子公司
(3)資金貸與之限額(仟元):4,492,772
(4)原資金貸與之餘額(仟元):1,424,385
(5)本次新增資金貸與之金額(仟元):1,107,855
(6)是否為董事會授權董事長對同一貸與對象分次撥貸或循環動用之資金貸與:否
(7)迄事實發生日止資金貸與餘額(仟元):2,532,240
(8)本次新增資金貸與之原因:
因應該公司營運需求
3.接受資金貸與公司所提供擔保品之:
(1)內容:
無
(2)價值(仟元):0
4.接受資金貸與公司最近期財務報表之:
(1)資本(仟元):3,336,934
(2)累積盈虧金額(仟元):-554,885
5.計息方式:
3M TAIFX3+0.5%
6.還款之:
(1)條件:
依合約約定
(2)日期:
依合約約定
7.迄事實發生日為止，資金貸與餘額(仟元):
4,526,380
8.迄事實發生日為止，資金貸與餘額占公開發行公司最近期財務報表淨值之比率:
20.15
9.公司貸與他人資金之來源:
母公司
10.其他應敘明事項:
無",2026-05-15
1150515,1150514,150128,1342,八貫,公告本公司115年股東常會重要決議事項,第18款,1150514,"1.股東常會日期:115/05/14
2.重要決議事項一、盈餘分配或盈虧撥補:
承認本公司一一四年度盈餘分配案
3.重要決議事項二、章程修訂:無
4.重要決議事項三、營業報告書及財務報表:
承認本公司一一四年度營業報告書及財務報表。
5.重要決議事項四、董監事選舉:無
6.重要決議事項五、其他事項:
本公司發行「限制員工權利新股」案
7.其他應敘明事項:無",2026-05-15
1150515,1150514,150429,6902,GOGOLOOK,公告本公司董事會通過115年第1季合併財務報告,第31款,1150514,"1.提報董事會或經董事會決議日期:115/05/14
2.審計委員會通過日期:115/05/14
3.財務報告或年度自結財務資訊報導期間
起訖日期(XXX/XX/XX~XXX/XX/XX):115/01/01~115/03/31
4.1月1日累計至本期止營業收入(仟元):303,108
5.1月1日累計至本期止營業毛利(毛損) (仟元):270,006
6.1月1日累計至本期止營業利益(損失) (仟元):54,853
7.1月1日累計至本期止稅前淨利(淨損) (仟元):59,461
8.1月1日累計至本期止本期淨利(淨損) (仟元):58,021
9.1月1日累計至本期止歸屬於母公司業主淨利(損) (仟元):58,021
10.1月1日累計至本期止基本每股盈餘(損失) (元):1.64
11.期末總資產(仟元):1,330,963
12.期末總負債(仟元):573,834
13.期末歸屬於母公司業主之權益(仟元):757,129
14.其他應敘明事項:無",2026-05-15
1150515,1150514,150615,2312,金寶,"代子公司金寶電子(中國)有限公司依「公開發行公司資金貸與
及背書保證處理準則」第22條第1項第3款規定公告",第23款,1150514,"1.事實發生日:115/05/14
2.接受資金貸與之:
(1)公司名稱:麗智電子(南通)有限公司
(2)與資金貸與他人公司之關係:
與資金貸與公司-金寶電子(中國)有限公司皆為本公司之子公司
(3)資金貸與之限額(仟元):800,213
(4)原資金貸與之餘額(仟元):0
(5)本次新增資金貸與之金額(仟元):691,839
(6)是否為董事會授權董事長對同一貸與對象分次撥貸或循環動用之資金貸與:否
(7)迄事實發生日止資金貸與餘額(仟元):691,839
(8)本次新增資金貸與之原因:
因應該公司營運需求
3.接受資金貸與公司所提供擔保品之:
(1)內容:
無
(2)價值(仟元):0
4.接受資金貸與公司最近期財務報表之:
(1)資本(仟元):2,510,540
(2)累積盈虧金額(仟元):-1,914,625
5.計息方式:
固定4%
6.還款之:
(1)條件:
依合約約定
(2)日期:
依合約約定
7.迄事實發生日為止，資金貸與餘額(仟元):
5,218,219
8.迄事實發生日為止，資金貸與餘額占公開發行公司最近期財務報表淨值之比率:
23.23
9.公司貸與他人資金之來源:
子公司本身
10.其他應敘明事項:
無",2026-05-15
1150515,1150514,150915,7610,聯友金屬-創,公告本公司董事會通過115年度第一季合併財務報告,第31款,1150514,"1.提報董事會或經董事會決議日期:115/05/14
2.審計委員會通過日期:115/05/14
3.財務報告或年度自結財務資訊報導期間
起訖日期(XXX/XX/XX~XXX/XX/XX):115/01/01~115/03/31
4.1月1日累計至本期止營業收入(仟元):1,001,764
5.1月1日累計至本期止營業毛利(毛損) (仟元):740,089
6.1月1日累計至本期止營業利益(損失) (仟元):667,242
7.1月1日累計至本期止稅前淨利(淨損) (仟元):666,352
8.1月1日累計至本期止本期淨利(淨損) (仟元):525,389
9.1月1日累計至本期止歸屬於母公司業主淨利(損) (仟元):525,047
10.1月1日累計至本期止基本每股盈餘(損失) (元):10.87
11.期末總資產(仟元):4,013,567
12.期末總負債(仟元):1,876,768
13.期末歸屬於母公司業主之權益(仟元):2,122,844
14.其他應敘明事項:無",2026-05-15
1150515,1150514,151119,2905,三商,更正本公司115年3月營收公告及各項產品業務營收統計資料,第51款,1150514,"1.事實發生日:115/05/14
2.公司名稱:三商投資控股股份有限公司
3.與公司關係(請輸入本公司或子公司):本公司
4.相互持股比例:不適用
5.發生緣由:
  主係配合子公司三商美邦人壽，就保險合約相關精算假設進行調整，
  因此更正115年3月當期營業收入及115年3月累計營業收入。
6.更正資訊項目/報表名稱:月營業收入及各項產品業務營收統計表
7.更正前金額/內容/頁次:
  民國115年3月當期營收3,869,915仟元，累計營收29,625,145仟元。
  民生用品1,704,063仟元、壽險1,149,521仟元、餐飲543,307仟元、
  資訊服務240,365仟元、製藥127,606仟元、其他115,981仟元，
  減：銷貨退回及折讓10,928仟元，合計：業務營收淨額3,869,915仟元。
8.更正後金額/內容/頁次:
  民國115年3月當期營收3,790,895仟元，累計營收29,546,125仟元。
  民生用品1,704,063仟元、壽險1,070,501仟元、餐飲543,307仟元、
  資訊服務240,365仟元、製藥127,606仟元、其他115,981仟元，
  減：銷貨退回及折讓10,928仟元，合計：業務營收淨額3,790,895仟元。
  主係配合子公司三商美邦人壽更正115年3月當期營業收入及115年3月累計營業收入，
  本公司配合更正辦理。
9.因應措施:於公開資訊觀測站發布重大訊息，並更正相關申報事項。
10.其他應敘明事項:無。",2026-05-15
1150515,1150514,151210,2801,彰銀,本公司115年第1季合併財務報告經董事會審議通過。,第31款,1150514,"1.提報董事會或經董事會決議日期:115/05/14
2.審計委員會通過日期:不適用
3.財務報告或年度自結財務資訊報導期間
起訖日期(XXX/XX/XX~XXX/XX/XX):115/01/01~115/03/31
4.1月1日累計至本期止利息淨收益(仟元):7,418,906
5.1月1日累計至本期止淨收益(仟元):12,405,577
6.1月1日累計至本期止稅前淨利(損) (仟元):6,213,456
7.1月1日累計至本期止本期淨利(淨損) (仟元):5,221,136
8.1月1日累計至本期止歸屬於母公司業主淨利(損) (仟元):5,221,136
9.1月1日累計至本期止基本每股盈餘(損失) (元):0.44
10.期末總資產(仟元):3,481,563,454
11.期末總負債(仟元):3,255,586,729
12.期末歸屬於母公司業主之權益(仟元):225,976,725
13.其他應敘明事項:無",2026-05-15
1150515,1150514,152028,2506,太設,"代重要子公司豐洋興業股份有限公司公告115年股東常會重
要決議事項",第18款,1150514,"1.股東常會日期:115/05/14
2.重要決議事項一、盈餘分配或盈虧撥補:通過承認114年度盈餘分配案
3.重要決議事項二、章程修訂:通過修正「公司章程」部分條文案
4.重要決議事項三、營業報告書及財務報表:通過承認114年度營業報告書及財務報表案
5.重要決議事項四、董監事選舉:無
6.重要決議事項五、其他事項:通過修正「董事及監察人選舉辦法」部分條文案
7.其他應敘明事項:無",2026-05-15
1150515,1150514,152151,2506,太設,代重要子公司豐洋興業股份有限公司公告訂定除息基準日,第14款,1150514,"1.董事會、股東會決議或公司決定日期:115/05/14
2.除權、息類別（請填入「除權」、「除息」或「除權息」）:除息
3.發放股利種類及金額:現金股利新台幣138,375,000元(每股配發0.75元)
4.除權（息）交易日:NA
5.最後過戶日:115/05/15
6.停止過戶起始日期:115/05/18
7.停止過戶截止日期:115/05/22
8.除權（息）基準日:115/05/22
9.其他應敘明事項:現金股利發放日為115/06/01",2026-05-15
1150515,1150514,152430,2395,研華,本公司將受邀參加摩根士丹利Asia AI Summit 2026論壇,第12款,1150529,"符合條款第四條第XX款：12
事實發生日：115/05/29
1.召開法人說明會之日期：115/05/29
2.召開法人說明會之時間：15 時 30 分 
3.召開法人說明會之地點：台北文華東方酒店
4.法人說明會擇要訊息：本公司將受邀參加摩根士丹利Asia AI Summit 2026論壇，會中就本公司115年第一季之財務數字、經營績效等資訊做相關說明。
5.其他應敘明事項：無
完整財務業務資訊請至公開資訊觀測站之法人說明會一覽表或法說會項目下查閱。",2026-05-15
1150515,1150514,152545,8438,昶昕,本公司受邀參加台新證券於115年05月21日舉辦之法人說明會,第12款,1150521,"符合條款第四條第XX款：12
事實發生日：115/05/21
1.召開法人說明會之日期：115/05/21
2.召開法人說明會之時間：14 時 30 分 
3.召開法人說明會之地點：敦南摩天大樓-台北市敦化南路二段97號11樓(教育訓練室)
4.法人說明會擇要訊息：本公司受台新證券邀請，參加其舉辦之法人說明會，報告公司簡介與營運現況。
5.其他應敘明事項：無
完整財務業務資訊請至公開資訊觀測站之法人說明會一覽表或法說會項目下查閱。",2026-05-15
1150515,1150514,152715,2540,愛山林,公告本公司董事會決議通過參與投標事宜,第51款,1150514,"1.事實發生日:115/05/14
2.公司名稱:愛山林建設開發股份有限公司
3.與公司關係(請輸入本公司或子公司):本公司
4.相互持股比例:不適用
5.發生緣由:本公司115/05/14董事會決議通過參與投標事宜。
6.因應措施:無。
7.其他應敘明事項(若事件發生或決議之主體係屬公開發行以上公司，本則重大訊息同時
  符合證券交易法施行細則第7條第9款所定對股東權益或證券價格有重大影響之事項):
俟日後確認交易，另依相關規定辦理公告。",2026-05-15
1150515,1150514,152756,2540,愛山林,公告本公司董事會決議通過參與投標事宜,第51款,1150514,"1.事實發生日:115/05/14
2.公司名稱:愛山林建設開發股份有限公司
3.與公司關係(請輸入本公司或子公司):本公司
4.相互持股比例:不適用
5.發生緣由:本公司115/05/14董事會決議通過參與投標事宜。
6.因應措施:無。
7.其他應敘明事項(若事件發生或決議之主體係屬公開發行以上公司，本則重大訊息同時
  符合證券交易法施行細則第7條第9款所定對股東權益或證券價格有重大影響之事項):
俟日後確認交易，另依相關規定辦理公告。",2026-05-15
1150515,1150514,152819,3041,揚智,本公司董事會通過115年度第1季合併財務報告,第31款,1150514,"1.提報董事會或經董事會決議日期:115/05/14
2.審計委員會通過日期:115/05/14
3.財務報告或年度自結財務資訊報導期間
起訖日期(XXX/XX/XX~XXX/XX/XX):115/01/01~115/03/31
4.1月1日累計至本期止營業收入(仟元):351,835
5.1月1日累計至本期止營業毛利(毛損) (仟元):166,689
6.1月1日累計至本期止營業利益(損失) (仟元):(139,754)
7.1月1日累計至本期止稅前淨利(淨損) (仟元):(143,592)
8.1月1日累計至本期止本期淨利(淨損) (仟元):(137,264)
9.1月1日累計至本期止歸屬於母公司業主淨利(損) (仟元):(67,784)
10.1月1日累計至本期止基本每股盈餘(損失) (元):(0.48)
11.期末總資產(仟元):4,092,467
12.期末總負債(仟元):2,638,568
13.期末歸屬於母公司業主之權益(仟元):1,415,504
14.其他應敘明事項:無",2026-05-15
1150515,1150514,153112,3041,揚智,本公司董事會決議召開115年度股東常會(新增議案),第17款,1150514,"1.董事會決議日期：115/05/14
2.股東會召開日期：115/06/30
3.股東會召開地點：台北市信義區松仁路123號2樓203會議室（華南銀行總行大樓會議中心）
4.股東會召開方式(實體股東會/視訊輔助股東會/視訊股東會)：實體股東會
5.召集事由一：報告事項
(1)：民國一百一十四年度營業報告
(2)：民國一百一十四年度審計委員會查核報告
(3)：民國一百一十四年度董事酬金領取情形報告
(4)：民國一百一十四年度員工酬勞暨董事酬勞分配情形報告
(5)：民國一百一十四年度私募有價證券辦理情形報告
(6)：民國一百一十四年度投資性不動產之會計政策，改採公允價值模式情形報告
6.召集事由二：承認事項
(1)：民國一百一十四年度營業報告書及財務報告案
(2)：民國一百一十四年度虧損撥補案
7.召集事由三：討論事項
(1)：本公司私募有價證券案(新增)
(2)：本公司發行限制員工權利新股案(新增)
8.臨時動議：
9.停止過戶起始日期：115/05/02
10.停止過戶截止日期：115/06/30
11.其他應敘明事項：無",2026-05-15
1150515,1150514,153203,3017,奇鋐,本公司受邀參加元大台灣科技日,第12款,1150515,"符合條款第四條第XX款：12
事實發生日：115/05/15
1.召開法人說明會之日期：115/05/15
2.召開法人說明會之時間：13 時 10 分 
3.召開法人說明會之地點：新加坡君悅酒店(10 Scotts Rd, 新加坡 228211)
4.法人說明會擇要訊息：受邀參加元大台灣科技日，說明115年第一季營運結果與未來展望。
5.其他應敘明事項：無
完整財務業務資訊請至公開資訊觀測站之法人說明會一覽表或法說會項目下查閱。",2026-05-15
1150515,1150514,153220,3017,奇鋐,本公司受邀參加MACQUARIE ASIA CONFERENCE 2026,第12款,1150520,"符合條款第四條第XX款：12
事實發生日：115/05/20
1.召開法人說明會之日期：115/05/20
2.召開法人說明會之時間：09 時 00 分 
3.召開法人說明會之地點：Conrad Hong Kong Hotel(Pacific Place, 88 Queensway, Hong Kong)
4.法人說明會擇要訊息：受邀參加MACQUARIE ASIA CONFERENCE 2026，說明115年第一季營運結果與未來展望。
5.其他應敘明事項：無
完整財務業務資訊請至公開資訊觀測站之法人說明會一覽表或法說會項目下查閱。",2026-05-15
1150515,1150514,153233,3017,奇鋐,本公司受邀參加統一證券2026 Q2 全球展望夏季投資論壇,第12款,1150529,"符合條款第四條第XX款：12
事實發生日：115/05/29
1.召開法人說明會之日期：115/05/29
2.召開法人說明會之時間：10 時 00 分 
3.召開法人說明會之地點：台北君悅酒店(台北市信義區松壽路2號3樓)
4.法人說明會擇要訊息：受邀參加統一證券2026 Q2 全球展望夏季投資論壇，說明115年第一季營運結果與未來展望。
5.其他應敘明事項：無
完整財務業務資訊請至公開資訊觀測站之法人說明會一覽表或法說會項目下查閱。",2026-05-15
1150515,1150514,153238,3041,揚智,本公司董事會決議辦理私募有價證券案,第11款,1150514,"1.董事會決議日期:115/05/14
2.私募有價證券種類:普通股
3.私募對象及其與公司間關係:
(1)私募對象以符合證券交易法第43條之6及金融監督管理委員會金管證發字第
1120383220號令規定，且能協助本公司提高技術、改良品質、降低成本、增進效率、擴
大市場、充實營運資金等效益，並認同本公司經營理念之策略性投資人為限。洽符合前
揭條件之策略性投資人之目的、必要性及預計效益，在於因應本公司長期發展所需，擬
藉由該等策略性投資人之經驗、知識、技術、通路或佈局等，以協助本公司達成上揭之
效益。洽定特定人之相關事宜擬提請股東會全權授權董事會為之。
(2)應募人如為公司內部人或關係人:
     應募人                                  與公司關係
---------------------------------- --------------------------------------
宇全智聯股份有限公司                        本公司持股10%以上大股東
光聚晶電聯合股份有限公司                    本公司持股10%以上大股東之股東
光揚曜投資股份有限公司                      本公司之關係企業
光譜電工股份有限公司                        本公司之關係企業
九合益科技股份有限公司                      本公司之關係企業
三江電機企業股份有限公司                    本公司之關係企業
光鉅控股股份有限公司                        本公司之關係企業
全達國際股份有限公司                        本公司之關係企業

應募人如屬法人:
   應募人        前十大股東         持股比例         與公司關係
--------------- -----------------  ----------   -------------------------
宇全智聯股份     光聚晶電聯合       83.78%        本公司持股10%以上大
有限公司         股份有限公司                     股東之股東
                光譜電工股份       16.22%        本公司之關係企業
                有限公司

光聚晶電聯合     駿躍豐匯投資         8.90%        本公司之關係企業
股份有限公司     有限公司
                光譜電工股份         7.20%        本公司之關係企業
                有限公司
                環球天使投資         5.71%        本公司之關係企業
                有限公司
               Angel Fund (Asia)    5.57%        本公司之關係企業
              Investments Limited
                全達國際股份         3.86%        本公司之關係企業
                有限公司
                元大商業銀行受託     1.83%        本公司之關係企業
                保管天使基金（亞洲）
                投資專戶
                光聚晶電聯合         1.00%        公司庫藏股專戶
                股份有限公司
                三全科技股份         0.75%        本公司之關係企業
                有限公司
                趙瑞星               0.70%             無
                李宗儒               0.70%             無

    應募人        前十大股東        持股比例         與公司關係
--------------- ----------------  ----------   -------------------------
光揚曜投資股份    光聚晶電聯合        34.33%       本公司持股10%以上大
有限公司          股份有限公司                     股東之股東
                 揚智科技股份        21.06%       本公司
                 有限公司
                 大宇資訊股份        14.43%       本公司之關係企業
                 有限公司
                 三江電機企業        11.70%       本公司之關係企業
                 股份有限公司
                 全達國際股份        6.63%        本公司之關係企業
                 有限公司
                 光譜電工股份        5.46%        本公司之關係企業
                 有限公司
                 紅陽科技股份        3.67%        本公司之關係企業
                 有限公司
                 三全科技股份        2.73%        本公司之關係企業
                 有限公司

    應募人        前十大股東        持股比例         與公司關係
---------------  ----------------  ----------   -------------------------
光譜電工股份       光聚晶電聯合       42.24%       本公司持股10%以上大
有限公司           股份有限公司                    股東之股東
                  葉雲照             3.11%             無
                  巫祥沐             1.23%             無
                  中國信託商銀受託    0.64%             無
                  信託財產專戶
                  陳錦塗             0.55%             無
                  全達國際股份        0.46%       本公司之關係企業
                  有限公司
                  林振宏             0.46%             無
                  李瑞庭             0.42%             無
                  王春仁             0.41%             無
                  鍾勝宏             0.39%             無

    應募人        前十大股東        持股比例         與公司關係
---------------  ----------------  ----------   -------------------------
九合益科技        光聚晶電聯合        47.32%       本公司持股10%以上大
股份有限公司      股份有限公司                     股東之股東
                  三江電機企業       38.77%       本公司之關係企業
                  股份有限公司
                  紅陽科技股份       12.77%       本公司之關係企業
                  有限公司
                  光譜電工股份        1.14%       本公司之關係企業
                  有限公司
三江電機企業      光譜電工股份       100.00%       本公司之關係企業
股份有限公司      有限公司

    應募人        前十大股東        持股比例         與公司關係
--------------- ----------------  ----------   -------------------------
光鉅控股股份    台灣光罩股份         100.00%       本公司之關係企業
有限公司        有限公司

全達國際股份     藍境有限公司        21.64%         本公司之關係企業
有限公司         光聚晶電聯合        14.34%         本公司持股10%以上大
                股份有限公司                       股東之股東
                弘茂投資股份         7.24%             無
                有限公司
                坤昌投資股份         5.32%             無
                有限公司
                台北富邦商業銀行     5.11%         本公司之關係企業
                受託保管佳豐投資
                控股股份有限公司
                投資專戶
                聯合威碼股份有限公司  3.76%             無
                台北富邦商業銀行受託  1.58%        本公司之關係企業
                保管塞席爾商新利控股
                有限公司投資專戶
                全德投資股份有限公司  1.33%             無
                花旗託管柏克萊資本    0.84%             無
                ＳＢＬ／ＰＢ投資專戶
                林清城               0.80%             無

4.私募股數或張數:不超過40,000,000股。
5.得私募額度:
發行私募普通股，擬不超過40,000,000股額度內辦理。
6.私募價格訂定之依據及合理性:
(1) 本次私募普通股之價格訂定，應不低於本公司定價日下列二款基準計算價格
    較高者之八成：
    a.定價日前1、3或5個營業日擇一計算普通股收盤價簡單算術平均數扣除無
      償配股除權及配息，並加回減資反除權後之股價；或
    b.定價日前30個營業日普通股收盤價簡單算術平均數扣除無償配股除權及
      配息，並加回減資反除權後之股價。
(2) 惟實際定價日、理論價格及實際發行價格，擬提請股東會授權董事會依上述
    方式及日後洽特定人之情形決定之。私募價格之訂定將依據主管機關法令，
    參考上述參考價格或理論價格，再加上考量證券交易法對於私募有價證券有
    三年轉讓限制而定，應屬合理。
7.本次私募資金用途:
本公司預計於股東會決議日起一年內，視市場及洽特定人之狀況，以不超過3次為
限分次辦理，各分次私募募集資金將全數用以充實營運資金。各次私募預計將有
強化公司競爭力、提升營運效能及強化財務結構之效益，對股東權益有正面助益。
8.不採用公開募集之理由:
考量資本市場狀況、籌募資本之時效性、可行性、發行成本及引進策略性投資人
之實際需求；而私募有價證券於一定期間內受轉讓限制之規定，可確保公司與策
略性投資夥伴間之長期合作關係，故不採用公開募集而擬以私募方式發行有價證券。
9.獨立董事反對或保留意見:無。
10.實際定價日:提請股東會授權董事會決定。
11.參考價格:不適用。
12.實際私募價格、轉換或認購價格:不適用。
13.本次私募新股之權利義務:
(1) 本次私募及嗣後所配發之普通股，權利義務與本公司已發行之普通股相同；
    惟依規定，本次私募股份於本次交付日起三年內，除依證券交易法第43條之8
    規定外，不得賣出。
(2) 本次私募交付日起滿三年後，擬授權董事會依據「發行人募集及發行有價證券
    處理準則」及「臺灣證券交易所股份有限公司有價證券上市審查準則」等相關
    規定申報補辦公開發行並採帳簿劃撥交付，不印製實體方式申請上市交易。
(3)考量如於未來引進策略性投資人時，可能依雙方策略合作或營運計畫考量，而有
   交付私募有價證券起一年內發生經營權重大變動之可能，是以依據相關法令，洽
   請群益金鼎證券出具辦理私募必要性與合理性之評估意見書，評估意見書內容將
   載明於股東常會開會通知。
14.附有轉換、交換或認股者，其換股基準日:不適用。
15.附有轉換、交換或認股者，對股權可能稀釋情形:不適用。
16.附有轉換或認股者，於私募公司債交付且假設全數轉換或認購普通股後對
上市普通股股權比率之可能影響（上市普通股數A、A/已發行普通股):不適用。
17.前項預計上市普通股未達6000萬股且未達25%者，請說明股權流通性偏低之因應措施:
不適用。
18.其他應敘明事項:
(1) 本次私募有價證券案相關事項，授權董事會得視募集實際情形，於股東會決議
    之日起一年內以不超過3次為限，分次辦理；且自股東會決議之日起一年內，
    不論股款是否足額募齊，擬提請本次股東會授權董事會決議，若原計畫仍屬可
    行，視為已收足私募有價證券之股款，並完成募集。
(2) 本次私募有價證券之定價日、實際發行價格、增資基準日，授權董事會決定之。
(3) 本次私募有價證券之發行價格、發行條件、計劃項目、及其他相關事項如因法
    令變更、主管機關意見或市埸狀況變化時，授權董事會全權處理。
(4) 其他未盡事宜，或因法令變更、主管機關意見或市場狀況變化，導致發行條件、
    計劃項目及其他相關事項變更，授權董事會修正之。",2026-05-15
1150515,1150514,153300,2540,愛山林,"公告本公司董事會決議召開115年股東常會相關事宜
(新增報告事項)",第17款,1150514,"1.董事會決議日期：115/05/14
2.股東會召開日期：115/06/30
3.股東會召開地點：台北市中山區龍江路128號2樓(會議廳)
4.股東會召開方式(實體股東會/視訊輔助股東會/視訊股東會)：實體股東會
5.召集事由一：報告事項
(1)：114年度營業報告。
(2)：審計委員會審核114年度決算表冊報告。
(3)：114年度員工酬勞及董事酬勞分配情形報告。
(4)：本公司114年給付董事酬金報告。
(5)：背書保證情形報告。
(6)：國內有(無)擔保普通公司債發行情形報告。
(7)：盈餘暨資本公積配發現金報告案。
(8)：其他報告事項。
6.召集事由二：承認事項
(1)：民國114年度營業報告書及財務報表案。
(2)：民國114年度盈餘分配案。
7.召集事由三：討論事項
(1)：修訂本公司「公司章程」部分條文案。
(2)：修訂本公司「取得或處分資產處理程序」部分條文案。
(3)：修訂本公司「股東會議事規則」部分條文案。
8.召集事由四：選舉事項
(1)：本公司全面改選董事(含獨立董事）案。
9.召集事由五：其他議案
(1)：解除本公司新任董事(含獨立董事）及其代表人競業禁止之限制案。
10.臨時動議：
11.停止過戶起始日期：115/05/02
12.停止過戶截止日期：115/06/30
13.其他應敘明事項：(1)新增報告事項第七案:盈餘暨資本公積配發現金報告案。
(2)本次股東會得採電子方式行使表決權，其行使方法依公司法第177-1條規定，
將載明於股東會召集通知，並依相關法令規定辦理。 
(3)依公司法第172-1條規定，持有1%以上股份之股東得以書面於所公告受理期間
向本公司提出115年股東常會議案。提案限一項並以300字為限，提案超過一 
項或300字者，均不列入議案。本公司將自115年04月23日起至115年05月04日止 
受理股東之提案，受理提案處所：愛山林建設開發股份有限公司財務部 
(地址：104台北市中山區龍江路128號2樓)，電話：(02)8773-6688。",2026-05-15
